shipment_id,product_id,warehouse_id,dispatch_date,weather_conditions,delayed
SH_3137,P_187,W_8,2026-03-13,Storm,1
SH_3138,P_83,W_5,2026-03-01,Clear,1
SH_3139,P_185,W_1,2026-03-19,Storm,1
SH_3140,P_185,W_1,2026-02-22,Snow,0
SH_3141,P_191,W_4,2026-01-17,Storm,0
SH_3142,P_47,W_4,2026-02-21,Clear,0
SH_3143,P_110,W_1,2026-01-25,Rain,0
SH_3144,P_77,W_9,2026-01-29,Rain,0
SH_3145,P_12,W_5,2026-02-25,Storm,1
SH_3146,P_111,W_4,2026-03-23,Rain,0
SH_3147,P_171,W_0,2026-02-23,Storm,0
SH_3148,P_173,W_4,2026-03-21,Snow,1
SH_3149,P_53,W_0,2026-02-11,Storm,0
SH_3150,P_70,W_4,2026-02-27,Storm,0
SH_3151,P_162,W_5,2026-01-27,Clear,1
SH_3152,P_4,W_5,2026-01-10,Rain,1
SH_3153,P_73,W_9,2026-01-30,Storm,1
SH_3154,P_162,W_9,2026-02-09,Snow,1
SH_3155,P_121,W_8,2026-02-17,Clear,0
SH_3156,P_81,W_5,2026-02-25,Storm,1
SH_3157,P_190,W_7,2026-02-04,Rain,0
SH_3158,P_43,W_6,2026-03-04,Snow,0
SH_3159,P_169,W_9,2026-03-11,Clear,0
SH_3160,P_143,W_5,2026-01-24,Clear,1
SH_3161,P_135,W_5,2026-03-12,Snow,1
SH_3162,P_80,W_7,2026-03-09,Storm,1
SH_3163,P_159,W_9,2026-02-13,Rain,0
SH_3164,P_144,W_6,2026-01-03,Storm,0
SH_3165,P_5,W_4,2026-01-13,Storm,0
SH_3166,P_96,W_8,2026-02-25,Rain,0
SH_3167,P_31,W_1,2026-01-17,Storm,1
SH_3168,P_28,W_9,2026-03-04,Snow,1
SH_3169,P_40,W_6,2026-01-14,Storm,1
SH_3170,P_55,W_6,2026-01-24,Snow,1
SH_3171,P_92,W_1,2026-01-21,Snow,0
SH_3172,P_136,W_6,2026-03-11,Rain,0
SH_3173,P_126,W_7,2026-02-27,Snow,0
SH_3174,P_115,W_2,2026-01-25,Rain,0
SH_3175,P_0,W_8,2026-03-04,Snow,0
SH_3176,P_167,W_2,2026-01-03,Clear,0
SH_3177,P_167,W_6,2026-03-09,Storm,1
SH_3178,P_162,W_0,2026-01-09,Rain,1
SH_3179,P_158,W_8,2026-03-14,Clear,0
SH_3180,P_187,W_6,2026-03-03,Clear,0
SH_3181,P_63,W_2,2026-03-13,Storm,0
SH_3182,P_94,W_0,2026-03-03,Storm,0
SH_3183,P_49,W_2,2026-02-16,Storm,1
SH_3184,P_61,W_2,2026-01-20,Storm,0
SH_3185,P_51,W_5,2026-03-07,Rain,1
SH_3186,P_7,W_3,2026-03-08,Storm,1
SH_3187,P_175,W_9,2026-01-24,Storm,0
SH_3188,P_45,W_7,2026-02-25,Clear,0
SH_3189,P_84,W_2,2026-03-18,Rain,0
SH_3190,P_17,W_0,2026-02-02,Clear,0
SH_3191,P_104,W_8,2026-03-21,Storm,0
SH_3192,P_18,W_6,2026-03-22,Snow,0
SH_3193,P_137,W_1,2026-01-26,Clear,0
SH_3194,P_185,W_0,2026-02-15,Snow,0
SH_3195,P_185,W_0,2026-01-02,Snow,1
SH_3196,P_130,W_7,2026-01-21,Storm,0
SH_3197,P_26,W_2,2026-02-21,Snow,0
SH_3198,P_148,W_1,2026-03-06,Rain,0
SH_3199,P_168,W_5,2026-03-14,Rain,0
SH_3200,P_123,W_3,2026-03-10,Snow,1
SH_3201,P_164,W_1,2026-03-17,Storm,0
SH_3202,P_125,W_3,2026-02-28,Snow,1
SH_3203,P_176,W_7,2026-02-23,Snow,0
SH_3204,P_179,W_4,2026-03-04,Snow,1
SH_3205,P_194,W_2,2026-02-15,Rain,0
SH_3206,P_6,W_3,2026-02-20,Snow,1
SH_3207,P_182,W_4,2026-03-06,Snow,0
SH_3208,P_40,W_9,2026-03-22,Snow,1
SH_3209,P_112,W_4,2026-01-25,Rain,0
SH_3210,P_177,W_2,2026-01-15,Rain,0
SH_3211,P_98,W_4,2026-02-26,Rain,1
SH_3212,P_54,W_9,2026-01-16,Snow,1
SH_3213,P_3,W_4,2026-01-15,Snow,0
SH_3214,P_190,W_8,2026-02-12,Storm,1
SH_3215,P_43,W_5,2026-02-01,Rain,0
SH_3216,P_128,W_5,2026-02-05,Snow,1
SH_3217,P_124,W_2,2026-02-16,Storm,1
SH_3218,P_97,W_0,2026-01-11,Clear,0
SH_3219,P_79,W_3,2026-02-18,Rain,1
SH_3220,P_155,W_1,2026-01-22,Rain,0
SH_3221,P_117,W_9,2026-01-28,Clear,0
SH_3222,P_134,W_3,2026-02-28,Rain,0
SH_3223,P_8,W_6,2026-01-13,Clear,0
SH_3224,P_129,W_1,2026-01-13,Snow,0
SH_3225,P_136,W_8,2026-01-27,Clear,0
SH_3226,P_14,W_7,2026-01-05,Rain,0
SH_3227,P_189,W_2,2026-03-19,Rain,1
SH_3228,P_183,W_7,2026-02-21,Rain,1
SH_3229,P_155,W_4,2026-02-24,Snow,1
SH_3230,P_48,W_1,2026-02-10,Rain,0
SH_3231,P_15,W_3,2026-02-17,Rain,1
SH_3232,P_194,W_9,2026-01-30,Storm,1
SH_3233,P_137,W_0,2026-03-07,Snow,0
SH_3234,P_18,W_3,2026-01-27,Storm,1
SH_3235,P_21,W_7,2026-01-19,Rain,1
SH_3236,P_150,W_3,2026-01-16,Storm,1
SH_3237,P_2,W_9,2026-01-06,Storm,0
SH_3238,P_28,W_7,2026-02-11,Rain,0
SH_3239,P_162,W_9,2026-02-04,Storm,0
SH_3240,P_64,W_6,2026-02-14,Snow,0
SH_3241,P_45,W_5,2026-01-08,Storm,0
SH_3242,P_165,W_4,2026-01-19,Snow,0
SH_3243,P_63,W_5,2026-01-18,Snow,0
SH_3244,P_128,W_4,2026-01-28,Storm,1
SH_3245,P_193,W_2,2026-01-30,Storm,1
SH_3246,P_130,W_7,2026-01-19,Storm,1
SH_3247,P_16,W_6,2026-03-04,Snow,1
SH_3248,P_113,W_5,2026-02-14,Rain,0
SH_3249,P_27,W_3,2026-03-24,Rain,0
SH_3250,P_78,W_5,2026-03-10,Storm,1
SH_3251,P_76,W_9,2026-03-23,Rain,0
SH_3252,P_39,W_5,2026-01-01,Rain,1
SH_3253,P_101,W_2,2026-02-25,Rain,0
SH_3254,P_40,W_5,2026-02-06,Storm,0
SH_3255,P_106,W_4,2026-03-17,Rain,0
SH_3256,P_120,W_4,2026-02-20,Snow,1
SH_3257,P_85,W_5,2026-02-21,Snow,0
SH_3258,P_108,W_9,2026-03-21,Storm,0
SH_3259,P_1,W_6,2026-02-26,Clear,0
SH_3260,P_90,W_2,2026-01-27,Storm,0
SH_3261,P_4,W_3,2026-03-18,Rain,0
SH_3262,P_65,W_4,2026-03-20,Snow,1
SH_3263,P_109,W_6,2026-02-02,Snow,0
SH_3264,P_189,W_3,2026-02-14,Rain,0
SH_3265,P_112,W_4,2026-01-24,Clear,1
SH_3266,P_41,W_5,2026-03-17,Storm,0
SH_3267,P_151,W_7,2026-03-10,Clear,0
SH_3268,P_99,W_7,2026-02-01,Rain,0
SH_3269,P_155,W_9,2026-03-08,Storm,1
SH_3270,P_14,W_5,2026-02-06,Snow,0
SH_3271,P_112,W_4,2026-01-04,Clear,0
SH_3272,P_191,W_1,2026-03-16,Snow,0
SH_3273,P_187,W_6,2026-01-16,Rain,0
SH_3274,P_150,W_4,2026-02-12,Rain,0
SH_3275,P_112,W_3,2026-03-20,Snow,0
SH_3276,P_195,W_4,2026-01-14,Snow,0
SH_3277,P_35,W_1,2026-03-21,Snow,0
SH_3278,P_92,W_7,2026-02-14,Rain,0
SH_3279,P_119,W_3,2026-01-01,Storm,1
SH_3280,P_50,W_4,2026-01-06,Snow,0
SH_3281,P_5,W_2,2026-02-25,Clear,0
SH_3282,P_109,W_6,2026-03-06,Storm,0
SH_3283,P_135,W_0,2026-03-13,Snow,1
SH_3284,P_111,W_0,2026-02-05,Snow,0
SH_3285,P_125,W_4,2026-01-09,Snow,0
SH_3286,P_188,W_1,2026-02-14,Clear,0
SH_3287,P_199,W_1,2026-02-28,Rain,0
SH_3288,P_22,W_9,2026-03-23,Storm,0
SH_3289,P_48,W_1,2026-03-06,Storm,0
SH_3290,P_119,W_7,2026-02-23,Rain,0
SH_3291,P_18,W_2,2026-03-19,Snow,0
SH_3292,P_199,W_6,2026-03-03,Clear,0
SH_3293,P_75,W_0,2026-01-13,Storm,1
SH_3294,P_57,W_5,2026-02-08,Storm,1
SH_3295,P_57,W_9,2026-01-28,Snow,0
SH_3296,P_167,W_3,2026-01-08,Snow,0
SH_3297,P_183,W_9,2026-01-05,Rain,1
SH_3298,P_37,W_3,2026-03-07,Snow,1
SH_3299,P_6,W_8,2026-02-16,Clear,0
SH_3300,P_138,W_5,2026-02-17,Clear,0
SH_3301,P_80,W_3,2026-01-19,Rain,1
SH_3302,P_41,W_6,2026-01-22,Snow,1
SH_3303,P_55,W_5,2026-02-02,Clear,0
SH_3304,P_112,W_1,2026-02-22,Storm,1
SH_3305,P_190,W_3,2026-02-05,Storm,1
SH_3306,P_112,W_6,2026-01-02,Rain,0
SH_3307,P_97,W_9,2026-02-25,Clear,1
SH_3308,P_44,W_8,2026-02-14,Clear,1
SH_3309,P_53,W_1,2026-02-23,Storm,0
SH_3310,P_91,W_5,2026-02-21,Storm,1
SH_3311,P_23,W_8,2026-03-04,Snow,0
SH_3312,P_130,W_1,2026-02-18,Storm,1
SH_3313,P_97,W_6,2026-02-28,Storm,0
SH_3314,P_25,W_5,2026-01-07,Snow,0
SH_3315,P_16,W_6,2026-03-19,Snow,1
SH_3316,P_179,W_1,2026-01-09,Storm,0
SH_3317,P_4,W_4,2026-03-07,Snow,1
SH_3318,P_63,W_2,2026-01-26,Clear,1
SH_3319,P_39,W_2,2026-01-08,Storm,0
SH_3320,P_15,W_9,2026-03-05,Rain,0
SH_3321,P_169,W_4,2026-02-06,Snow,0
SH_3322,P_40,W_6,2026-02-02,Rain,1
SH_3323,P_132,W_2,2026-02-24,Rain,0
SH_3324,P_28,W_2,2026-02-09,Clear,0
SH_3325,P_78,W_6,2026-02-14,Snow,0
SH_3326,P_67,W_9,2026-01-12,Snow,1
SH_3327,P_6,W_5,2026-02-02,Clear,0
SH_3328,P_8,W_2,2026-03-08,Storm,1
SH_3329,P_96,W_9,2026-02-15,Rain,1
SH_3330,P_3,W_5,2026-03-21,Rain,1
SH_3331,P_16,W_1,2026-01-12,Storm,0
SH_3332,P_106,W_8,2026-02-26,Storm,1
SH_3333,P_154,W_0,2026-03-17,Snow,1
SH_3334,P_65,W_2,2026-03-07,Snow,0
SH_3335,P_93,W_9,2026-03-02,Clear,0
SH_3336,P_191,W_9,2026-01-31,Rain,0
SH_3337,P_131,W_2,2026-03-20,Rain,0
SH_3338,P_21,W_1,2026-02-15,Storm,1
SH_3339,P_157,W_1,2026-02-16,Rain,0
SH_3340,P_47,W_4,2026-01-11,Snow,0
SH_3341,P_118,W_9,2026-01-01,Snow,0
SH_3342,P_33,W_5,2026-02-19,Storm,1
SH_3343,P_37,W_9,2026-02-14,Clear,0
SH_3344,P_98,W_0,2026-03-20,Rain,0
SH_3345,P_3,W_2,2026-01-26,Clear,0
SH_3346,P_60,W_2,2026-03-04,Storm,1
SH_3347,P_146,W_7,2026-03-16,Storm,0
SH_3348,P_48,W_9,2026-01-29,Storm,0
SH_3349,P_54,W_7,2026-02-04,Snow,1
SH_3350,P_30,W_4,2026-02-23,Snow,1
SH_3351,P_47,W_4,2026-02-12,Snow,0
SH_3352,P_124,W_8,2026-01-14,Storm,0
SH_3353,P_171,W_5,2026-01-19,Snow,1
SH_3354,P_93,W_6,2026-03-11,Clear,0
SH_3355,P_32,W_1,2026-01-17,Rain,0
SH_3356,P_28,W_1,2026-01-16,Snow,1
SH_3357,P_88,W_4,2026-03-08,Storm,0
SH_3358,P_21,W_8,2026-03-12,Rain,0
SH_3359,P_130,W_3,2026-03-12,Rain,0
SH_3360,P_56,W_0,2026-03-19,Rain,0
SH_3361,P_90,W_8,2026-03-24,Rain,0
SH_3362,P_135,W_8,2026-02-08,Clear,0
SH_3363,P_92,W_8,2026-02-15,Rain,0
SH_3364,P_135,W_2,2026-01-25,Snow,1
SH_3365,P_174,W_2,2026-01-06,Rain,0
SH_3366,P_192,W_2,2026-01-09,Storm,0
SH_3367,P_71,W_0,2026-03-02,Storm,1
SH_3368,P_133,W_6,2026-02-10,Storm,0
SH_3369,P_34,W_4,2026-01-28,Clear,1
SH_3370,P_181,W_8,2026-01-11,Snow,1
SH_3371,P_187,W_9,2026-02-24,Clear,1
SH_3372,P_105,W_2,2026-01-09,Rain,0
SH_3373,P_41,W_3,2026-02-21,Storm,0
SH_3374,P_165,W_6,2026-03-16,Storm,1
SH_3375,P_63,W_5,2026-01-27,Clear,1
SH_3376,P_70,W_2,2026-02-07,Storm,1
SH_3377,P_189,W_9,2026-02-21,Rain,1
SH_3378,P_36,W_4,2026-01-26,Snow,1
SH_3379,P_30,W_8,2026-02-18,Snow,0
SH_3380,P_197,W_9,2026-02-16,Storm,1
SH_3381,P_112,W_4,2026-01-31,Clear,0
SH_3382,P_156,W_7,2026-01-27,Rain,1
SH_3383,P_193,W_5,2026-02-05,Snow,0
SH_3384,P_10,W_6,2026-01-01,Snow,1
SH_3385,P_119,W_6,2026-01-21,Rain,0
SH_3386,P_177,W_7,2026-01-19,Snow,1
SH_3387,P_26,W_1,2026-03-03,Snow,1
SH_3388,P_170,W_7,2026-02-06,Storm,1
SH_3389,P_163,W_1,2026-03-11,Snow,0
SH_3390,P_187,W_4,2026-01-12,Snow,0
SH_3391,P_84,W_6,2026-03-02,Snow,0
SH_3392,P_21,W_0,2026-03-14,Clear,0
SH_3393,P_124,W_3,2026-02-08,Storm,1
SH_3394,P_111,W_4,2026-01-30,Clear,0
SH_3395,P_181,W_7,2026-01-26,Storm,0
SH_3396,P_170,W_6,2026-02-15,Clear,0
SH_3397,P_151,W_1,2026-01-15,Clear,0
SH_3398,P_195,W_3,2026-02-20,Snow,0
SH_3399,P_181,W_9,2026-03-11,Storm,0
SH_3400,P_183,W_0,2026-03-13,Snow,0
SH_3401,P_112,W_7,2026-01-12,Clear,0
SH_3402,P_160,W_6,2026-02-14,Clear,1
SH_3403,P_46,W_0,2026-01-22,Snow,1
SH_3404,P_105,W_0,2026-03-15,Storm,0
SH_3405,P_64,W_5,2026-01-07,Snow,1
SH_3406,P_63,W_4,2026-01-07,Storm,0
SH_3407,P_83,W_7,2026-01-02,Snow,0
SH_3408,P_41,W_3,2026-02-12,Snow,0
SH_3409,P_192,W_5,2026-01-03,Rain,0
SH_3410,P_22,W_5,2026-02-18,Snow,0
SH_3411,P_189,W_3,2026-02-03,Snow,0
SH_3412,P_25,W_1,2026-02-18,Storm,1
SH_3413,P_127,W_2,2026-03-17,Storm,1
SH_3414,P_181,W_7,2026-02-15,Snow,1
SH_3415,P_112,W_5,2026-02-15,Rain,0
SH_3416,P_82,W_0,2026-03-24,Clear,0
SH_3417,P_79,W_8,2026-02-09,Snow,0
SH_3418,P_137,W_2,2026-03-06,Storm,0
SH_3419,P_19,W_3,2026-01-31,Clear,1
SH_3420,P_153,W_6,2026-01-19,Snow,1
SH_3421,P_87,W_8,2026-03-06,Snow,1
SH_3422,P_98,W_1,2026-03-02,Snow,0
SH_3423,P_21,W_5,2026-01-25,Rain,0
SH_3424,P_10,W_3,2026-02-08,Rain,0
SH_3425,P_70,W_0,2026-02-12,Storm,1
SH_3426,P_177,W_3,2026-02-02,Rain,0
SH_3427,P_112,W_3,2026-02-11,Rain,1
SH_3428,P_62,W_0,2026-02-25,Storm,0
SH_3429,P_106,W_8,2026-03-12,Rain,0
SH_3430,P_132,W_9,2026-03-08,Storm,0
SH_3431,P_99,W_4,2026-02-20,Snow,0
SH_3432,P_67,W_6,2026-01-14,Snow,1
SH_3433,P_60,W_5,2026-02-12,Snow,1
SH_3434,P_177,W_2,2026-02-07,Snow,0
SH_3435,P_179,W_3,2026-01-15,Rain,1
SH_3436,P_129,W_7,2026-03-20,Snow,1
SH_3437,P_154,W_3,2026-02-24,Snow,0
SH_3438,P_165,W_8,2026-03-22,Rain,0
SH_3439,P_147,W_0,2026-03-03,Storm,0
SH_3440,P_127,W_9,2026-02-10,Storm,1
SH_3441,P_43,W_0,2026-01-30,Storm,0
SH_3442,P_14,W_5,2026-01-19,Storm,0
SH_3443,P_37,W_1,2026-02-10,Snow,1
SH_3444,P_184,W_4,2026-01-06,Snow,0
SH_3445,P_186,W_0,2026-01-31,Storm,1
SH_3446,P_195,W_2,2026-01-04,Storm,1
SH_3447,P_115,W_4,2026-01-18,Snow,1
SH_3448,P_145,W_8,2026-03-17,Storm,1
SH_3449,P_138,W_9,2026-01-30,Snow,0
SH_3450,P_156,W_0,2026-02-08,Snow,1
SH_3451,P_198,W_1,2026-02-07,Clear,0
SH_3452,P_186,W_2,2026-01-04,Rain,1
SH_3453,P_153,W_2,2026-03-23,Rain,1
SH_3454,P_126,W_1,2026-01-27,Snow,1
SH_3455,P_103,W_9,2026-02-28,Storm,0
SH_3456,P_97,W_7,2026-02-13,Rain,0
SH_3457,P_46,W_1,2026-03-10,Snow,1
SH_3458,P_181,W_6,2026-03-11,Snow,0
SH_3459,P_47,W_4,2026-01-22,Storm,1
SH_3460,P_89,W_1,2026-02-15,Snow,0
SH_3461,P_24,W_8,2026-01-15,Snow,1
SH_3462,P_155,W_0,2026-02-24,Clear,0
SH_3463,P_24,W_2,2026-01-31,Clear,0
SH_3464,P_135,W_0,2026-02-24,Clear,0
SH_3465,P_78,W_0,2026-03-11,Snow,0
SH_3466,P_44,W_3,2026-02-12,Storm,1
SH_3467,P_55,W_5,2026-02-01,Clear,0
SH_3468,P_39,W_9,2026-03-17,Snow,1
SH_3469,P_112,W_2,2026-02-12,Rain,0
SH_3470,P_113,W_0,2026-01-30,Clear,0
SH_3471,P_30,W_4,2026-03-14,Snow,1
SH_3472,P_174,W_2,2026-02-10,Rain,0
SH_3473,P_127,W_3,2026-02-10,Rain,0
SH_3474,P_86,W_7,2026-02-20,Storm,0
SH_3475,P_29,W_8,2026-02-11,Clear,0
SH_3476,P_93,W_2,2026-01-12,Rain,0
SH_3477,P_125,W_3,2026-01-14,Storm,1
SH_3478,P_15,W_7,2026-01-07,Clear,0
SH_3479,P_23,W_5,2026-02-23,Storm,0
SH_3480,P_164,W_3,2026-01-18,Snow,1
SH_3481,P_114,W_3,2026-01-16,Snow,0
SH_3482,P_109,W_6,2026-01-31,Storm,1
SH_3483,P_125,W_0,2026-03-01,Storm,1
SH_3484,P_143,W_7,2026-01-10,Storm,1
SH_3485,P_197,W_4,2026-01-20,Clear,0
SH_3486,P_10,W_3,2026-03-09,Clear,0
SH_3487,P_150,W_9,2026-03-01,Rain,0
SH_3488,P_189,W_0,2026-02-09,Clear,1
SH_3489,P_77,W_6,2026-02-09,Rain,0
SH_3490,P_137,W_0,2026-01-18,Storm,0
SH_3491,P_134,W_2,2026-01-14,Snow,0
SH_3492,P_11,W_3,2026-03-11,Clear,0
SH_3493,P_47,W_3,2026-01-02,Snow,1
SH_3494,P_52,W_7,2026-01-04,Rain,0
SH_3495,P_156,W_0,2026-02-17,Clear,0
SH_3496,P_52,W_1,2026-01-14,Snow,1
SH_3497,P_61,W_5,2026-02-22,Rain,0
SH_3498,P_58,W_5,2026-01-04,Storm,1
SH_3499,P_36,W_9,2026-02-17,Rain,0
SH_3500,P_66,W_6,2026-01-05,Snow,1
SH_3501,P_167,W_4,2026-01-22,Storm,0
SH_3502,P_106,W_6,2026-01-15,Storm,1
SH_3503,P_48,W_7,2026-03-21,Snow,0
SH_3504,P_160,W_6,2026-02-19,Clear,0
SH_3505,P_114,W_2,2026-02-16,Rain,1
SH_3506,P_29,W_1,2026-01-02,Rain,0
SH_3507,P_125,W_1,2026-03-01,Rain,0
SH_3508,P_42,W_4,2026-02-24,Storm,1
SH_3509,P_73,W_4,2026-01-24,Snow,1
SH_3510,P_30,W_6,2026-01-08,Rain,0
SH_3511,P_142,W_7,2026-02-07,Rain,0
SH_3512,P_9,W_7,2026-03-24,Storm,1
SH_3513,P_58,W_0,2026-03-13,Storm,1
SH_3514,P_195,W_1,2026-01-15,Rain,0
SH_3515,P_94,W_7,2026-03-10,Rain,0
SH_3516,P_196,W_0,2026-02-19,Rain,0
SH_3517,P_185,W_5,2026-03-07,Clear,0
SH_3518,P_39,W_5,2026-03-10,Snow,0
SH_3519,P_89,W_7,2026-01-16,Rain,0
SH_3520,P_14,W_6,2026-02-24,Storm,1
SH_3521,P_74,W_8,2026-01-22,Clear,0
SH_3522,P_160,W_3,2026-03-02,Snow,0
SH_3523,P_112,W_0,2026-01-29,Storm,1
SH_3524,P_62,W_9,2026-02-07,Snow,0
SH_3525,P_36,W_8,2026-02-19,Snow,1
SH_3526,P_175,W_1,2026-01-20,Storm,1
SH_3527,P_4,W_9,2026-02-01,Rain,0
SH_3528,P_82,W_5,2026-01-10,Clear,0
SH_3529,P_26,W_3,2026-01-17,Clear,0
SH_3530,P_144,W_0,2026-03-13,Storm,0
SH_3531,P_30,W_3,2026-02-11,Clear,0
SH_3532,P_18,W_0,2026-02-04,Storm,0
SH_3533,P_165,W_6,2026-01-13,Snow,0
SH_3534,P_99,W_7,2026-01-08,Rain,0
SH_3535,P_156,W_4,2026-02-09,Snow,0
SH_3536,P_162,W_7,2026-02-21,Storm,0
SH_3537,P_39,W_7,2026-01-04,Snow,1
SH_3538,P_73,W_2,2026-03-07,Storm,0
SH_3539,P_41,W_5,2026-02-11,Clear,0
SH_3540,P_76,W_2,2026-01-10,Clear,0
SH_3541,P_181,W_8,2026-02-10,Rain,0
SH_3542,P_32,W_5,2026-01-11,Rain,0
SH_3543,P_107,W_6,2026-02-20,Storm,0
SH_3544,P_113,W_6,2026-03-10,Storm,1
SH_3545,P_83,W_6,2026-03-16,Rain,0
SH_3546,P_52,W_3,2026-03-06,Rain,0
SH_3547,P_145,W_3,2026-02-23,Snow,0
SH_3548,P_140,W_6,2026-02-13,Snow,0
SH_3549,P_54,W_6,2026-01-31,Rain,0
SH_3550,P_138,W_7,2026-01-04,Snow,0
SH_3551,P_198,W_9,2026-02-13,Storm,1
SH_3552,P_55,W_5,2026-01-20,Rain,0
SH_3553,P_132,W_6,2026-03-08,Rain,0
SH_3554,P_6,W_3,2026-03-07,Storm,1
SH_3555,P_44,W_4,2026-02-01,Rain,0
SH_3556,P_147,W_3,2026-02-18,Rain,0
SH_3557,P_119,W_3,2026-03-03,Rain,0
SH_3558,P_124,W_5,2026-03-05,Clear,0
SH_3559,P_16,W_1,2026-02-27,Clear,1
SH_3560,P_13,W_5,2026-01-09,Clear,0
SH_3561,P_91,W_3,2026-01-12,Rain,0
SH_3562,P_78,W_1,2026-02-09,Snow,0
SH_3563,P_80,W_9,2026-01-20,Storm,1
SH_3564,P_180,W_2,2026-03-13,Snow,1
SH_3565,P_143,W_2,2026-01-24,Rain,1
SH_3566,P_30,W_8,2026-03-14,Storm,1
SH_3567,P_141,W_7,2026-02-03,Snow,0
SH_3568,P_63,W_1,2026-01-16,Rain,0
SH_3569,P_24,W_0,2026-02-28,Rain,0
SH_3570,P_121,W_6,2026-03-07,Storm,1
SH_3571,P_5,W_9,2026-02-17,Snow,0
SH_3572,P_149,W_9,2026-01-10,Rain,0
SH_3573,P_5,W_7,2026-01-01,Snow,0
SH_3574,P_21,W_5,2026-02-24,Clear,1
SH_3575,P_159,W_4,2026-02-27,Storm,0
SH_3576,P_28,W_3,2026-01-27,Snow,1
SH_3577,P_21,W_5,2026-01-31,Storm,1
SH_3578,P_151,W_6,2026-01-13,Rain,0
SH_3579,P_64,W_3,2026-02-24,Snow,0
SH_3580,P_6,W_7,2026-01-22,Snow,0
SH_3581,P_13,W_3,2026-03-12,Snow,1
SH_3582,P_110,W_5,2026-02-05,Clear,1
SH_3583,P_194,W_7,2026-01-31,Clear,0
SH_3584,P_8,W_2,2026-01-23,Clear,0
SH_3585,P_4,W_4,2026-02-26,Storm,1
SH_3586,P_120,W_6,2026-03-04,Storm,1
SH_3587,P_172,W_4,2026-02-04,Storm,1
SH_3588,P_131,W_6,2026-03-07,Storm,0
SH_3589,P_33,W_5,2026-02-10,Snow,0
SH_3590,P_125,W_4,2026-01-31,Snow,1
SH_3591,P_115,W_1,2026-02-16,Snow,0
SH_3592,P_29,W_0,2026-01-22,Rain,0
SH_3593,P_27,W_3,2026-01-26,Clear,0
SH_3594,P_16,W_2,2026-01-29,Rain,0
SH_3595,P_19,W_0,2026-02-28,Clear,0
SH_3596,P_87,W_9,2026-03-03,Clear,0
SH_3597,P_160,W_7,2026-03-12,Snow,0
SH_3598,P_27,W_9,2026-02-24,Clear,1
SH_3599,P_35,W_3,2026-03-04,Clear,0
SH_3600,P_183,W_1,2026-02-07,Clear,0
SH_3601,P_175,W_3,2026-02-28,Rain,1
SH_3602,P_20,W_6,2026-01-14,Snow,0
SH_3603,P_49,W_7,2026-01-18,Rain,0
SH_3604,P_126,W_9,2026-02-03,Rain,0
SH_3605,P_187,W_9,2026-01-29,Clear,0
SH_3606,P_129,W_0,2026-02-15,Clear,0
SH_3607,P_50,W_4,2026-02-27,Rain,0
SH_3608,P_147,W_3,2026-02-28,Clear,0
SH_3609,P_19,W_3,2026-01-14,Rain,0
SH_3610,P_193,W_3,2026-03-22,Rain,0
SH_3611,P_151,W_4,2026-01-01,Storm,0
SH_3612,P_73,W_3,2026-01-08,Storm,1
SH_3613,P_88,W_3,2026-01-13,Clear,0
SH_3614,P_174,W_4,2026-03-18,Snow,0
SH_3615,P_16,W_0,2026-02-06,Clear,0
SH_3616,P_187,W_0,2026-01-06,Storm,1
SH_3617,P_195,W_7,2026-01-19,Clear,0
SH_3618,P_172,W_1,2026-01-07,Snow,1
SH_3619,P_92,W_9,2026-01-04,Clear,0
SH_3620,P_186,W_5,2026-02-01,Storm,1
SH_3621,P_122,W_5,2026-03-23,Storm,1
SH_3622,P_125,W_5,2026-02-20,Rain,1
SH_3623,P_43,W_0,2026-02-13,Snow,0
SH_3624,P_118,W_5,2026-03-01,Storm,1
SH_3625,P_118,W_7,2026-02-19,Rain,1
SH_3626,P_192,W_6,2026-03-20,Storm,0
SH_3627,P_35,W_5,2026-03-10,Storm,0
SH_3628,P_161,W_2,2026-02-23,Storm,1
SH_3629,P_111,W_2,2026-02-06,Rain,0
SH_3630,P_47,W_3,2026-01-17,Clear,1
SH_3631,P_120,W_2,2026-02-24,Snow,1
SH_3632,P_5,W_7,2026-03-08,Storm,1
SH_3633,P_140,W_4,2026-01-24,Rain,0
SH_3634,P_155,W_7,2026-01-03,Storm,0
SH_3635,P_40,W_7,2026-02-19,Clear,0
SH_3636,P_27,W_1,2026-02-12,Snow,0
SH_3637,P_155,W_4,2026-01-20,Rain,0
SH_3638,P_126,W_3,2026-01-15,Storm,1
SH_3639,P_78,W_2,2026-01-03,Snow,0
SH_3640,P_175,W_9,2026-01-20,Storm,0
SH_3641,P_153,W_2,2026-01-01,Snow,1
SH_3642,P_95,W_2,2026-01-14,Snow,1
SH_3643,P_121,W_1,2026-03-24,Clear,0
SH_3644,P_106,W_3,2026-03-06,Rain,0
SH_3645,P_176,W_3,2026-01-30,Snow,0
SH_3646,P_121,W_4,2026-02-02,Snow,0
SH_3647,P_84,W_3,2026-02-18,Rain,0
SH_3648,P_161,W_9,2026-02-12,Rain,0
SH_3649,P_156,W_3,2026-03-03,Rain,0
SH_3650,P_120,W_0,2026-01-06,Snow,1
SH_3651,P_24,W_6,2026-01-08,Rain,0
SH_3652,P_20,W_8,2026-01-24,Storm,0
SH_3653,P_186,W_4,2026-03-10,Clear,0
